2022-10-19 18:32:07.702 | WARNING  | __main__:handle:71 - 用户(id)：wayne_999(1317379638)|查询命令：1|命令执行有误
2022-10-19 18:32:23.173 | INFO     | __main__:handle:60 - 用户(id)：wayne_999(1317379638)|查询命令：redis-cli 28q 0 keys *user_new_level_hash*
2023-03-19 14:15:56.628 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:15:57.364 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:15:58.215 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:15:58.982 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:15:59.871 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:00.681 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:01.561 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:02.449 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:03.265 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:04.090 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:04.991 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:06.079 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:06.955 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:07.875 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:08.611 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:09.444 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:27.731 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:28.867 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:29.741 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:30.769 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:31.801 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:32.679 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:33.076 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:33.484 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:33.893 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:34.294 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:34.692 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:35.092 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:35.493 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:35.902 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:36.304 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:36.707 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:37.103 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:37.516 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:37.917 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:38.325 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:38.735 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:39.136 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:39.533 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:39.931 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:40.331 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:40.738 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:41.142 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:41.544 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:41.944 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:42.348 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:42.745 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:43.145 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:43.549 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:43.953 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:44.351 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:44.749 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:45.151 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:45.595 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:45.988 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:46.396 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:46.839 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:47.336 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:47.741 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:48.145 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:48.600 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:49.023 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:49.566 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:16:49.970 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:26:57.932 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:05.156 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:07.135 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:09.406 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:10.404 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:11.514 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:12.545 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:13.652 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:14.620 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:15.622 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:16.641 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-19 14:27:17.676 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli club 0 lrange admin_sync_platform_success_order_queue 0 -1
2023-03-20 14:37:33.844 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 keys *trans_money_abcdefg_lock*
2023-03-20 14:44:50.690 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 keys *trans_money_abcdefg_lock*
2023-03-20 14:47:09.844 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 keys *trans_money_abcdefg*
2023-03-20 14:47:23.554 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 get 7cadmin_trans_money_abcdefg_count
2023-03-20 14:58:06.100 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 15:02:45.867 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 15:39:28.926 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 15:59:38.782 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 16:01:30.418 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 16:49:29.073 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:01:12.089 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:04:35.052 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:06:28.784 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:07:33.333 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:07:44.401 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 keys *trans_money_abcdefg*
2023-03-20 17:08:34.032 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 17:11:24.224 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 19:27:16.108 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 19:52:58.505 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-20 21:22:19.666 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli c7 1 llen 7cadmin_trans_money_abcdefg:
2023-03-21 13:06:09.159 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1 keys *user_charge_bet_amount:ThirdRuntimeCount*
2023-03-21 13:06:16.650 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  get 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:14:33.927 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  get 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:14:40.413 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  get 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:15:42.451 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:15:45.324 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:15:46.565 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:23:39.108 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:23:40.522 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:24:20.857 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:49:35.466 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:49:41.287 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:50:16.673 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:58:10.351 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 13:58:52.942 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 14:04:20.575 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 14:04:54.847 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 14:12:42.573 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-21 14:13:09.112 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli c7 1  ttl 7cservice_user_charge_bet_amount:ThirdRuntimeCount
2023-03-22 13:42:33.601 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *ThirdRuntime:get_bill_replenish:*
2023-03-22 13:42:44.803 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get  ngadmin_ThirdRuntime:get_bill_replenish:CQ9Electronic
2023-03-22 13:46:51.922 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *get_bill_replenish_config_*
2023-03-22 13:47:00.926 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngservice_sync_lock_state:get_bill_replenish_config_CQ9Electronic
2023-03-22 14:01:13.241 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get  ngadmin_ThirdRuntime:get_bill_replenish:CQ9Electronic
2023-03-22 14:54:06.327 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get  ngadmin_ThirdRuntime:get_bill_replenish:CQ9Electronic
2023-03-22 15:00:28.511 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 keys *pg_last_version_collect*
2023-03-22 15:00:54.242 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 keys *pg_last_version_collect*
2023-03-22 15:01:17.867 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:01:42.847 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:02:30.045 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:07:27.713 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:13:45.880 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:28:42.799 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:29:40.780 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 keys *pg_last_version_collect*
2023-03-22 15:40:22.544 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time_new
2023-03-22 15:42:22.359 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:51:38.133 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 15:51:51.172 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time_new
2023-03-22 16:04:26.448 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time_new
2023-03-22 16:04:53.960 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 17:55:46.912 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time
2023-03-22 17:56:10.993 | INFO     | __main__:handle:68 - 用户(id)：cattt12345678(6090264960)|查询命令：redis-cli ng 0 get ngservice_pg_last_version_collect_time_new
2023-03-22 19:35:47.205 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 242865 927107 1005553 621481 484369 779541
2023-03-22 19:35:52.071 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 242865
2023-03-22 19:35:56.523 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  hget ngapp_invite_friend_code_url 779541
2023-03-22 21:04:17.216 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0   keys *update_vip_level:vip_users_data*
2023-03-22 21:04:23.233 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 get ngservice_update_vip_level:vip_users_data
2023-03-22 21:04:51.134 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *update_vip_level:last_update_time_date*
2023-03-22 21:04:58.986 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 get ngservice_update_vip_level:last_update_time_date
2023-03-22 21:32:00.443 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *update_vip_level:low_level_update*
2023-03-22 21:32:18.128 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  keys *update_vip_level:last_down_level_date*
2023-03-22 21:32:27.137 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0   get ngservice_update_vip_level:last_down_level_date
2023-03-22 21:32:56.645 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0    keys *update_vip_level:vip_users_data*
2023-03-22 21:33:06.090 | WARNING  | __main__:handle:79 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 len ngservice_update_vip_level:vip_users_data|命令执行有误
2023-03-22 21:33:20.421 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 llen ngservice_update_vip_level:vip_users_data
2023-03-22 21:41:01.955 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *update_vip_level:last_update_time_date*
2023-03-22 21:41:09.203 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngservice_update_vip_level:last_update_time_date
2023-03-22 21:47:04.993 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0  get ngservice_update_vip_level:last_update_time_date
2023-03-22 21:47:09.062 | INFO     | __main__:handle:68 - 用户(id)：taskcc(1778785954)|查询命令：redis-cli ng 0 keys *update_vip_level:last_update_time_date*
2023-03-23 00:15:56.195 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0 keys *pg_last_version_collect_time*
2023-03-23 00:16:17.076 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0  get ngservice_pg_last_version_collect_time_new
2023-03-23 00:16:26.550 | INFO     | __main__:handle:68 - 用户(id)：shooter_single(5318569296)|查询命令：redis-cli ng 0  get ngservice_pg_last_version_collect_time
